@20230830_2151 @20230830_2151 [EP 64/500] lr: 3.994670259999111e-05, took: 61.12s (avg: 61.12s), ETA: 0d:7h:23m:16s [TRAIN] loss: 0.0092, iou: 0.9169, f1: 0.9566 [EVAL] loss: 0.0325, iou: 0.7455, f1: 0.8534
@20230830_2152 @20230830_2152 [EP 65/500] lr: 3.961281618103385e-05, took: 61.05s (avg: 61.05s), ETA: 0d:7h:22m:15s [TRAIN] loss: 0.0090, iou: 0.9182, f1: 0.9573 [EVAL] loss: 0.0381, iou: 0.7086, f1: 0.8283
@20230830_2153 @20230830_2153 [EP 66/500] lr: 3.928446676582098e-05, took: 61.09s (avg: 61.09s), ETA: 0d:7h:21m:14s [TRAIN] loss: 0.0090, iou: 0.9182, f1: 0.9573 [EVAL] loss: 0.0217, iou: 0.8202, f1: 0.9007
@20230830_2154 @20230830_2154 [EP 67/500] lr: 3.8961516111157835e-05, took: 61.00s (avg: 61.00s), ETA: 0d:7h:13m:0s [TRAIN] loss: 0.0091, iou: 0.9179, f1: 0.9571 [EVAL] loss: 0.0250, iou: 0.7969, f1: 0.8862
@20230830_2155 @20230830_2155 [EP 68/500] lr: 3.864382961182855e-05, took: 61.35s (avg: 61.35s), ETA: 0d:7h:19m:12s [TRAIN] loss: 0.0089, iou: 0.9191, f1: 0.9578 [EVAL] loss: 0.0272, iou: 0.7817, f1: 0.8766
@20230830_2156 @20230830_2156 [EP 69/500] lr: 3.833127993857488e-05, took: 61.06s (avg: 61.06s), ETA: 0d:7h:18m:11s [TRAIN] loss: 0.0088, iou: 0.9199, f1: 0.9582 [EVAL] loss: 0.0208, iou: 0.8272, f1: 0.9049
@20230830_2157 @20230830_2157 [EP 70/500] lr: 3.802374703809619e-05, took: 61.00s (avg: 61.00s), ETA: 0d:7h:10m:0s [TRAIN] loss: 0.0088, iou: 0.9202, f1: 0.9584 [EVAL] loss: 0.0187, iou: 0.8412, f1: 0.9133
@20230830_2158 @20230830_2158 [EP 71/500] lr: 3.7721110857091844e-05, took: 61.36s (avg: 61.36s), ETA: 0d:7h:16m:9s [TRAIN] loss: 0.0087, iou: 0.9207, f1: 0.9587 [EVAL] loss: 0.0206, iou: 0.8281, f1: 0.9054
@20230830_2159 @20230830_2159 [EP 72/500] lr: 3.742325134226121e-05, took: 61.09s (avg: 61.09s), ETA: 0d:7h:15m:8s [TRAIN] loss: 0.0089, iou: 0.9195, f1: 0.9580 [EVAL] loss: 0.0239, iou: 0.8052, f1: 0.8914
@20230830_2200 @20230830_2200 [EP 73/500] lr: 3.7130059354240075e-05, took: 61.31s (avg: 61.31s), ETA: 0d:7h:14m:7s [TRAIN] loss: 0.0091, iou: 0.9180, f1: 0.9572 [EVAL] loss: 0.0268, iou: 0.7851, f1: 0.8789
@20230830_2201 @20230830_2201 [EP 74/500] lr: 3.684142939164303e-05, took: 61.29s (avg: 61.29s), ETA: 0d:7h:13m:6s [TRAIN] loss: 0.0091, iou: 0.9180, f1: 0.9572 [EVAL] loss: 0.0268, iou: 0.7852, f1: 0.8790
@20230830_2202 @20230830_2202 [EP 75/500] lr: 3.655724867712706e-05, took: 61.15s (avg: 61.15s), ETA: 0d:7h:12m:5s [TRAIN] loss: 0.0088, iou: 0.9199, f1: 0.9582 [EVAL] loss: 0.0244, iou: 0.8016, f1: 0.8894
@20230830_2204 @20230830_2203 [EP 76/500] lr: 3.627742262324318e-05, took: 61.02s (avg: 61.02s), ETA: 0d:7h:11m:4s [TRAIN] loss: 0.0086, iou: 0.9223, f1: 0.9595 [EVAL] loss: 0.0254, iou: 0.7943, f1: 0.8848
@20230830_2205 @20230830_2205 [EP 77/500] lr: 3.6001845728605986e-05, took: 61.06s (avg: 61.06s), ETA: 0d:7h:10m:3s [TRAIN] loss: 0.0084, iou: 0.9237, f1: 0.9603 [EVAL] loss: 0.0285, iou: 0.7723, f1: 0.8708
@20230830_2206 @20230830_2206 [EP 78/500] lr: 3.573042340576649e-05, took: 60.99s (avg: 60.99s), ETA: 0d:7h:2m:0s [TRAIN] loss: 0.0083, iou: 0.9245, f1: 0.9607 [EVAL] loss: 0.0301, iou: 0.7624, f1: 0.8643
@20230830_2207 @20230830_2207 [EP 79/500] lr: 3.54630610672757e-05, took: 61.06s (avg: 61.06s), ETA: 0d:7h:8m:1s [TRAIN] loss: 0.0083, iou: 0.9250, f1: 0.9610 [EVAL] loss: 0.0260, iou: 0.7905, f1: 0.8823
@20230830_2208 @20230830_2208 [EP 80/500] lr: 3.519967140164226e-05, took: 61.05s (avg: 61.05s), ETA: 0d:7h:7m:0s [TRAIN] loss: 0.0083, iou: 0.9245, f1: 0.9607 [EVAL] loss: 0.0246, iou: 0.8005, f1: 0.8885
@20230830_2209 @20230830_2209 [EP 81/500] lr: 3.49401670973748e-05, took: 61.26s (avg: 61.26s), ETA: 0d:7h:5m:59s [TRAIN] loss: 0.0084, iou: 0.9234, f1: 0.9601 [EVAL] loss: 0.0217, iou: 0.8208, f1: 0.9010
@20230830_2210 @20230830_2210 [EP 82/500] lr: 3.4684460842981935e-05, took: 61.13s (avg: 61.13s), ETA: 0d:7h:4m:58s [TRAIN] loss: 0.0085, iou: 0.9230, f1: 0.9599 [EVAL] loss: 0.0202, iou: 0.8314, f1: 0.9075
